transaction_id,order_date,sales_amount,quantity,discount,product_id,customer_id,region_id,rep_id,ship_mode
CA-2015-142419,7/11/2015,98.352,3,0.2,OFF-BI-10001597,SC-20380,4,4,Second Class
CA-2017-148691,12/3/2017,83.92,5,0.2,OFF-BI-10001524,CS-12460,2,2,Standard Class
CA-2017-148691,12/3/2017,14.624,2,0.2,OFF-BI-10001553,CS-12460,2,2,Standard Class
CA-2017-148691,12/3/2017,136.99,1,0.0,TEC-PH-10000576,CS-12460,2,2,Standard Class
CA-2017-148691,12/3/2017,3.15,1,0.0,OFF-LA-10001317,CS-12460,2,2,Standard Class
CA-2017-128755,5/4/2017,9.11,1,0.0,OFF-PA-10000726,MK-18160,3,3,Standard Class
CA-2017-128755,5/4/2017,571.44,4,0.0,OFF-ST-10003306,MK-18160,3,3,Standard Class
CA-2017-128755,5/4/2017,32.4,5,0.0,OFF-PA-10004983,MK-18160,3,3,Standard Class
CA-2017-128755,5/4/2017,16.91,1,0.0,OFF-ST-10001291,MK-18160,3,3,Standard Class
US-2016-135923,1/22/2016,14.272,8,0.2,FUR-FU-10002107,CM-11935,3,3,Standard Class
US-2016-135923,1/22/2016,451.136,4,0.2,FUR-BO-10002213,CM-11935,3,3,Standard Class
US-2016-135923,1/22/2016,64.864,4,0.2,OFF-AP-10000692,CM-11935,3,3,Standard Class
CA-2016-114972,11/3/2016,217.584,2,0.2,FUR-CH-10001190,PF-19225,4,4,First Class
CA-2016-114972,11/3/2016,82.95,5,0.0,TEC-AC-10000682,PF-19225,4,4,First Class
CA-2016-114972,11/3/2016,87.71,7,0.0,OFF-LA-10004545,PF-19225,4,4,First Class
CA-2016-114972,11/3/2016,1101.48,4,0.0,OFF-AP-10003057,PF-19225,4,4,First Class
CA-2017-102750,9/4/2017,1322.352,3,0.2,FUR-TA-10000198,GM-14695,4,4,Second Class
CA-2014-145212,9/13/2014,5.46,3,0.0,OFF-AR-10002833,DC-12850,2,2,Standard Class
CA-2017-141992,6/19/2017,11.184,1,0.2,OFF-SU-10002557,FO-14305,1,1,Standard Class
CA-2017-141992,6/19/2017,153.584,2,0.2,OFF-ST-10003656,FO-14305,1,1,Standard Class
CA-2017-147956,12/24/2017,1003.62,6,0.0,OFF-ST-10001097,AH-10210,4,4,Standard Class
CA-2017-126067,8/28/2017,35.168,4,0.2,TEC-PH-10000912,KN-16705,4,4,Standard Class
CA-2017-126067,8/28/2017,1137.75,5,0.0,FUR-TA-10000617,KN-16705,4,4,Standard Class
CA-2017-126067,8/28/2017,99.68,5,0.2,OFF-BI-10001658,KN-16705,4,4,Standard Class
CA-2017-126067,8/28/2017,5.56,2,0.0,OFF-AR-10003856,KN-16705,4,4,Standard Class
CA-2015-104514,1/2/2015,85.52,2,0.0,OFF-ST-10001837,CB-12535,2,2,Second Class
CA-2015-104514,1/2/2015,9.84,3,0.0,OFF-AR-10001473,CB-12535,2,2,Second Class
CA-2015-104514,1/2/2015,20.04,3,0.0,OFF-PA-10004285,CB-12535,2,2,Second Class
CA-2015-141040,10/9/2015,631.96,4,0.0,TEC-PH-10001835,TB-21250,2,2,Second Class
CA-2015-141040,10/9/2015,23.92,4,0.0,OFF-PA-10002245,TB-21250,2,2,Second Class
CA-2014-113579,12/13/2014,90.24,6,0.0,OFF-PA-10001457,KD-16345,4,4,Second Class
CA-2014-144624,11/19/2014,4548.81,7,0.0,TEC-PH-10002885,JM-15865,2,2,Standard Class
CA-2016-146206,9/10/2016,300.93,5,0.3,FUR-TA-10004086,KT-16480,1,1,Second Class
CA-2016-146206,9/10/2016,719.96,5,0.2,TEC-PH-10000895,KT-16480,1,1,Second Class
CA-2014-136644,6/16/2014,647.84,8,0.0,FUR-CH-10000225,SC-20575,1,1,Standard Class
CA-2015-122371,9/26/2015,64.17,3,0.0,OFF-ST-10002370,BS-11800,4,4,Standard Class
CA-2015-122371,9/26/2015,124.46,2,0.0,OFF-EN-10000056,BS-11800,4,4,Standard Class
CA-2016-126935,5/19/2016,9.584,1,0.2,OFF-BI-10004817,BT-11395,4,4,Standard Class
US-2017-133781,6/22/2017,37.608,3,0.2,OFF-EN-10004483,DC-12850,3,3,First Class
CA-2017-131618,6/17/2017,12.224,2,0.2,OFF-PA-10001892,LS-17200,1,1,First Class
CA-2017-131618,6/17/2017,2.304,4,0.8,OFF-BI-10000546,LS-17200,1,1,First Class
CA-2017-131618,6/17/2017,9.36,4,0.8,OFF-BI-10001294,LS-17200,1,1,First Class
CA-2016-149482,11/14/2016,7.38,2,0.0,OFF-LA-10000248,RR-19315,4,4,Standard Class
CA-2014-143917,7/25/2014,53.72,4,0.0,OFF-ST-10001228,KL-16645,4,4,Second Class
CA-2014-143917,7/25/2014,8187.65,5,0.0,OFF-SU-10000151,KL-16645,4,4,Second Class
CA-2014-143917,7/25/2014,77.92,8,0.0,FUR-FU-10004351,KL-16645,4,4,Second Class
CA-2015-120397,7/2/2015,32.784,4,0.8,OFF-AP-10001293,RB-19435,1,1,Same Day
CA-2017-163902,3/2/2017,196.776,3,0.2,TEC-PH-10000675,MY-17380,4,4,Standard Class
CA-2017-163902,3/2/2017,479.94,6,0.0,TEC-AC-10000580,MY-17380,4,4,Standard Class
CA-2016-136812,11/18/2016,1117.92,4,0.0,OFF-ST-10003470,AW-10930,1,1,Standard Class
CA-2015-102722,4/18/2015,106.5,6,0.0,TEC-AC-10003116,KW-16570,3,3,First Class
CA-2017-155089,12/2/2017,45.66,5,0.7,OFF-BI-10002429,DB-12910,3,3,Standard Class
CA-2016-124506,11/11/2016,95.968,4,0.2,TEC-AC-10003280,BB-11545,1,1,Standard Class
CA-2016-124506,11/11/2016,47.992,2,0.3,FUR-CH-10004540,BB-11545,1,1,Standard Class
CA-2014-106572,9/5/2014,264.32,2,0.2,OFF-ST-10000585,NP-18700,2,2,Standard Class
CA-2014-128888,11/15/2014,604.656,9,0.2,OFF-EN-10003001,PB-19105,1,1,Standard Class
CA-2017-123134,5/2/2017,129.93,3,0.0,FUR-FU-10003975,DW-13585,2,2,Standard Class
CA-2016-124352,10/15/2016,20.16,7,0.0,OFF-LA-10004559,CD-12790,1,1,Standard Class
CA-2016-124352,10/15/2016,29.46,6,0.0,OFF-LA-10003223,CD-12790,1,1,Standard Class
CA-2016-124352,10/15/2016,868.59,3,0.0,OFF-AP-10002651,CD-12790,1,1,Standard Class
CA-2016-124352,10/15/2016,12.96,2,0.0,OFF-PA-10003177,CD-12790,1,1,Standard Class
CA-2016-124352,10/15/2016,5.5,1,0.0,TEC-PH-10003442,CD-12790,1,1,Standard Class
CA-2016-124352,10/15/2016,121.6,4,0.0,OFF-BI-10000977,CD-12790,1,1,Standard Class
CA-2015-124541,4/6/2015,42.048,9,0.2,OFF-AR-10004078,TT-21220,1,1,Standard Class
CA-2015-124541,4/6/2015,25.488,2,0.2,TEC-AC-10002550,TT-21220,1,1,Standard Class
CA-2015-124541,4/6/2015,6.9,3,0.8,OFF-BI-10004965,TT-21220,1,1,Standard Class
CA-2015-124541,4/6/2015,9.648,6,0.8,OFF-BI-10004209,TT-21220,1,1,Standard Class
CA-2015-124541,4/6/2015,7.968,2,0.2,OFF-PA-10001526,TT-21220,1,1,Standard Class
CA-2014-108707,10/24/2014,10.368,2,0.2,OFF-PA-10000788,DB-12910,3,3,Standard Class
CA-2014-111500,8/17/2014,114.2,5,0.0,OFF-PA-10000595,DJ-13510,3,3,Standard Class
CA-2014-111500,8/17/2014,17.96,4,0.0,OFF-BI-10000829,DJ-13510,3,3,Standard Class
CA-2014-111500,8/17/2014,12.67,7,0.0,OFF-FA-10002676,DJ-13510,3,3,Standard Class
CA-2014-111500,8/17/2014,339.96,4,0.0,TEC-AC-10000844,DJ-13510,3,3,Standard Class
US-2017-117723,8/15/2017,1801.632,6,0.2,OFF-ST-10004459,DL-13495,2,2,Second Class
CA-2015-143238,9/6/2015,46.32,4,0.0,TEC-AC-10003499,LO-17170,4,4,First Class
CA-2015-168746,1/27/2015,181.986,2,0.3,FUR-CH-10000513,SV-20365,2,2,Second Class
CA-2015-168746,1/27/2015,431.976,4,0.4,TEC-PH-10000895,SV-20365,2,2,Second Class
CA-2015-168746,1/27/2015,155.37,1,0.4,TEC-PH-10002555,SV-20365,2,2,Second Class
CA-2015-113404,7/16/2015,1348.704,6,0.2,FUR-CH-10003312,EM-13810,4,4,Same Day
CA-2015-113404,7/16/2015,700.152,3,0.2,FUR-CH-10004086,EM-13810,4,4,Same Day
CA-2016-144792,4/30/2016,111.888,7,0.2,FUR-FU-10002759,KD-16615,4,4,Standard Class
CA-2014-164385,9/26/2014,143.952,3,0.2,OFF-AP-10002191,NB-18580,2,2,Second Class
US-2016-114174,9/8/2016,173.94,3,0.0,FUR-BO-10003450,AP-10720,2,2,Standard Class
US-2016-114174,9/8/2016,14.76,4,0.0,OFF-LA-10000248,AP-10720,2,2,Standard Class
CA-2017-108070,4/16/2017,205.92,4,0.0,OFF-ST-10004804,JE-15745,4,4,Standard Class
CA-2017-108070,4/16/2017,102.833,1,0.15,FUR-BO-10001337,JE-15745,4,4,Standard Class
US-2015-128090,8/16/2015,2.304,1,0.2,OFF-AR-10002255,JM-15865,4,4,Standard Class
US-2015-128090,8/16/2015,1879.96,5,0.2,TEC-PH-10002624,JM-15865,4,4,Standard Class
US-2015-128090,8/16/2015,313.024,8,0.2,OFF-PA-10001878,JM-15865,4,4,Standard Class
US-2015-128090,8/16/2015,5.04,2,0.2,OFF-LA-10000452,JM-15865,4,4,Standard Class
CA-2017-101042,11/19/2017,821.88,6,0.0,FUR-FU-10004665,AB-10105,3,3,Standard Class
CA-2017-101042,11/19/2017,21.96,2,0.0,OFF-BI-10000088,AB-10105,3,3,Standard Class
CA-2016-155439,9/14/2016,25.92,4,0.0,OFF-PA-10000029,PN-18775,3,3,Standard Class
CA-2016-118626,8/15/2016,705.544,7,0.2,TEC-PH-10000369,JC-15775,3,3,Standard Class
CA-2015-111458,9/26/2015,50.0,2,0.0,TEC-AC-10001590,PF-19165,2,2,Standard Class
US-2016-126844,10/8/2016,51.712,8,0.6,FUR-FU-10004909,BW-11110,1,1,Standard Class
US-2015-112508,3/24/2015,6.992,2,0.2,OFF-AP-10002287,BP-11185,3,3,Standard Class
CA-2015-147788,5/31/2015,1406.86,7,0.0,FUR-BO-10004357,TM-21010,4,4,Standard Class
CA-2015-147788,5/31/2015,15.75,5,0.0,OFF-LA-10003766,TM-21010,4,4,Standard Class
CA-2015-147788,5/31/2015,323.1,2,0.0,OFF-ST-10000046,TM-21010,4,4,Standard Class
CA-2015-144288,12/25/2015,9.216,4,0.2,OFF-LA-10003190,MB-17305,3,3,Standard Class
CA-2015-144288,12/25/2015,10.368,2,0.2,OFF-PA-10002787,MB-17305,3,3,Standard Class
CA-2015-110632,3/17/2015,15.02,1,0.0,TEC-AC-10000387,HR-14830,2,2,Second Class
CA-2015-110632,3/17/2015,33.82,2,0.0,OFF-ST-10001291,HR-14830,2,2,Second Class
CA-2017-109589,12/21/2017,71.0,4,0.0,TEC-AC-10003116,BD-11635,3,3,First Class
CA-2017-123967,11/1/2017,25.12,5,0.2,OFF-BI-10001308,SF-20200,4,4,Second Class
CA-2017-123967,11/1/2017,2665.62,9,0.0,FUR-TA-10003954,SF-20200,4,4,Second Class
CA-2017-148929,9/7/2017,478.08,8,0.0,OFF-ST-10003282,SP-20620,2,2,Standard Class
CA-2017-134404,12/27/2017,164.388,2,0.4,TEC-PH-10000576,DR-12880,2,2,Same Day
CA-2017-134404,12/27/2017,13.248,4,0.2,OFF-AR-10004441,DR-12880,2,2,Same Day
CA-2017-109778,7/16/2017,2.912,2,0.2,OFF-AR-10003759,VM-21685,1,1,Standard Class
CA-2016-155845,8/12/2016,1399.944,7,0.2,TEC-AC-10004145,CM-12235,1,1,Second Class
CA-2017-145128,7/9/2017,526.45,5,0.0,FUR-FU-10000293,SM-20320,1,1,Standard Class
CA-2014-129091,11/22/2014,16.23,3,0.0,OFF-EN-10004955,RA-19885,3,3,Standard Class
CA-2014-129091,11/22/2014,319.9,5,0.0,OFF-BI-10001071,RA-19885,3,3,Standard Class
CA-2014-129091,11/22/2014,11.36,2,0.0,OFF-EN-10001990,RA-19885,3,3,Standard Class
CA-2014-129091,11/22/2014,675.12,3,0.0,OFF-AP-10002734,RA-19885,3,3,Standard Class
US-2014-155502,1/26/2014,62.82,3,0.0,FUR-FU-10004587,SD-20485,3,3,Standard Class
US-2014-155502,1/26/2014,489.92,8,0.0,OFF-ST-10004337,SD-20485,3,3,Standard Class
US-2014-155502,1/26/2014,19.44,3,0.0,OFF-PA-10003072,SD-20485,3,3,Standard Class
US-2014-155502,1/26/2014,16.68,2,0.0,OFF-PA-10000380,SD-20485,3,3,Standard Class
US-2014-155502,1/26/2014,155.35,13,0.0,TEC-PH-10004833,SD-20485,3,3,Standard Class
US-2014-155502,1/26/2014,12.42,3,0.0,FUR-FU-10001847,SD-20485,3,3,Standard Class
US-2014-155502,1/26/2014,187.98,2,0.0,TEC-PH-10002103,SD-20485,3,3,Standard Class
CA-2015-121041,11/3/2015,6.608,2,0.2,OFF-EN-10001137,CS-12250,1,1,Standard Class
CA-2017-131695,6/30/2017,248.57,7,0.0,OFF-ST-10001476,RA-19285,2,2,Standard Class
CA-2017-131695,6/30/2017,22.23,1,0.0,FUR-FU-10002045,RA-19285,2,2,Standard Class
CA-2016-137729,5/5/2016,5.98,1,0.0,OFF-ST-10001505,BF-11005,4,4,Standard Class
CA-2016-137729,5/5/2016,246.168,3,0.2,TEC-PH-10001433,BF-11005,4,4,Standard Class
US-2016-115455,9/8/2016,14.136,2,0.6,FUR-FU-10004671,SE-20110,1,1,Standard Class
US-2016-115455,9/8/2016,601.47,3,0.5,FUR-TA-10003569,SE-20110,1,1,Standard Class
CA-2017-128300,11/24/2017,79.1,2,0.0,TEC-PH-10002807,RS-19765,3,3,Second Class
CA-2017-128300,11/24/2017,327.84,8,0.0,OFF-BI-10001597,RS-19765,3,3,Second Class
CA-2017-149048,5/13/2017,180.96,2,0.0,OFF-EN-10003296,BM-11650,1,1,Standard Class
CA-2017-149048,5/13/2017,914.97,3,0.0,OFF-BI-10004632,BM-11650,1,1,Standard Class
CA-2017-149048,5/13/2017,587.97,3,0.0,TEC-PH-10002310,BM-11650,1,1,Standard Class
CA-2017-149048,5/13/2017,530.34,2,0.0,OFF-ST-10000078,BM-11650,1,1,Standard Class
CA-2017-149048,5/13/2017,14.94,3,0.0,OFF-PA-10001752,BM-11650,1,1,Standard Class
CA-2017-108553,4/23/2017,121.94,2,0.0,OFF-AP-10000026,SK-19990,2,2,Standard Class
CA-2017-108553,4/23/2017,122.71,7,0.0,OFF-SU-10002573,SK-19990,2,2,Standard Class
CA-2016-165848,6/4/2016,14.94,3,0.0,OFF-PA-10000349,EN-13780,2,2,Same Day
CA-2016-165848,6/4/2016,1349.85,3,0.0,TEC-MA-10003356,EN-13780,2,2,Same Day
CA-2016-165848,6/4/2016,136.784,1,0.2,FUR-BO-10000362,EN-13780,2,2,Same Day
CA-2016-165848,6/4/2016,61.12,4,0.0,FUR-FU-10003878,EN-13780,2,2,Same Day
CA-2014-112718,12/16/2014,1.167,1,0.7,OFF-BI-10000591,KN-16450,3,3,Standard Class
CA-2016-154053,3/4/2016,16.99,1,0.0,OFF-AR-10003727,MG-17890,4,4,Standard Class
CA-2014-127446,11/25/2014,24.672,3,0.2,TEC-AC-10001635,MC-17590,1,1,Standard Class
CA-2014-127446,11/25/2014,2.52,1,0.2,OFF-LA-10001317,MC-17590,1,1,Standard Class
CA-2014-127446,11/25/2014,1218.735,5,0.3,FUR-TA-10000577,MC-17590,1,1,Standard Class
CA-2014-127446,11/25/2014,5.904,2,0.2,OFF-LA-10000248,MC-17590,1,1,Standard Class
CA-2014-127446,11/25/2014,15.696,3,0.2,OFF-PA-10000955,MC-17590,1,1,Standard Class
CA-2014-127446,11/25/2014,6.096,3,0.6,FUR-FU-10000221,MC-17590,1,1,Standard Class
CA-2016-137204,4/28/2016,41.568,2,0.2,FUR-CH-10002304,BO-11350,4,4,Standard Class
CA-2014-147298,4/26/2014,230.28,3,0.2,FUR-CH-10004886,AG-10300,4,4,Standard Class
CA-2014-147298,4/26/2014,18.288,6,0.2,OFF-BI-10001525,AG-10300,4,4,Standard Class
CA-2017-147942,4/1/2017,5.78,2,0.0,OFF-LA-10003663,MS-17365,4,4,Standard Class
CA-2017-147942,4/1/2017,121.68,13,0.2,OFF-BI-10001294,MS-17365,4,4,Standard Class
CA-2017-115931,12/22/2017,4.17,3,0.0,OFF-AR-10000369,JM-15655,4,4,Standard Class
CA-2017-115931,12/22/2017,67.04,4,0.2,TEC-PH-10001300,JM-15655,4,4,Standard Class
CA-2017-115931,12/22/2017,37.32,3,0.0,OFF-ST-10000876,JM-15655,4,4,Standard Class
CA-2017-115931,12/22/2017,18.45,5,0.0,OFF-LA-10001404,JM-15655,4,4,Standard Class
CA-2014-164861,12/3/2014,25.92,4,0.0,OFF-PA-10001972,MC-17635,1,1,Second Class
CA-2017-127180,10/22/2017,11199.968,4,0.2,TEC-CO-10004722,TA-21385,2,2,First Class
CA-2017-127180,10/22/2017,2399.6,8,0.0,TEC-PH-10001494,TA-21385,2,2,First Class
CA-2017-127180,10/22/2017,63.9,5,0.0,OFF-EN-10002500,TA-21385,2,2,First Class
CA-2017-127180,10/22/2017,52.99,1,0.0,TEC-PH-10003800,TA-21385,2,2,First Class
US-2017-165344,11/13/2017,60.864,4,0.2,TEC-AC-10002399,SB-20290,2,2,First Class
US-2017-165344,11/13/2017,652.995,7,0.7,TEC-MA-10002210,SB-20290,2,2,First Class
US-2017-165344,11/13/2017,11.22,10,0.7,OFF-BI-10003196,SB-20290,2,2,First Class
CA-2015-168186,9/10/2015,14.94,3,0.0,OFF-PA-10000477,AB-10150,1,1,Standard Class
US-2017-110604,5/15/2017,39.96,2,0.0,FUR-FU-10000076,JF-15295,4,4,Standard Class
US-2017-110604,5/15/2017,42.624,2,0.2,FUR-CH-10002017,JF-15295,4,4,Standard Class
US-2017-110604,5/15/2017,220.96,1,0.2,FUR-CH-10004287,JF-15295,4,4,Standard Class
CA-2015-116750,7/5/2015,4.928,2,0.2,FUR-FU-10003829,BF-10975,3,3,Second Class
CA-2015-116750,7/5/2015,7.23,5,0.7,OFF-BI-10004728,BF-10975,3,3,Second Class
CA-2015-162369,8/15/2015,323.1,2,0.0,OFF-ST-10000046,TT-21265,4,4,Standard Class
CA-2017-108441,6/12/2017,19.04,4,0.0,OFF-PA-10000697,SB-20170,2,2,Standard Class
CA-2017-108441,6/12/2017,13.128,3,0.2,OFF-BI-10000848,SB-20170,2,2,Standard Class
CA-2017-108441,6/12/2017,64.14,3,0.0,OFF-AR-10004691,SB-20170,2,2,Standard Class
CA-2017-108441,6/12/2017,858.24,4,0.1,FUR-CH-10000595,SB-20170,2,2,Standard Class
CA-2015-169740,2/20/2015,29.99,1,0.0,TEC-AC-10000927,LM-17065,3,3,Standard Class
CA-2016-124051,12/29/2016,186.048,6,0.2,OFF-PA-10001289,KA-16525,1,1,First Class
CA-2016-149111,4/17/2016,36.792,1,0.2,TEC-PH-10003092,BF-11170,3,3,Second Class
CA-2016-149111,4/17/2016,18.624,8,0.2,FUR-FU-10000206,BF-11170,3,3,Second Class
CA-2014-131002,9/7/2014,57.69,3,0.0,FUR-FU-10004270,TB-21400,1,1,Second Class
CA-2014-131002,9/7/2014,42.81,3,0.0,OFF-BI-10000948,TB-21400,1,1,Second Class
CA-2014-131002,9/7/2014,12.96,2,0.0,OFF-PA-10000223,TB-21400,1,1,Second Class
CA-2014-131002,9/7/2014,821.88,6,0.0,FUR-FU-10004665,TB-21400,1,1,Second Class
CA-2014-131002,9/7/2014,104.85,3,0.0,TEC-PH-10000215,TB-21400,1,1,Second Class
US-2016-146794,9/26/2016,424.9575,5,0.15,FUR-BO-10004467,SH-19975,4,4,Standard Class
CA-2017-112515,9/17/2017,10.776,3,0.2,OFF-BI-10000829,AS-10225,4,4,Second Class
CA-2017-112515,9/17/2017,11.784,3,0.2,OFF-BI-10003712,AS-10225,4,4,Second Class
CA-2017-112515,9/17/2017,164.88,3,0.0,OFF-PA-10000062,AS-10225,4,4,Second Class
CA-2017-112515,9/17/2017,1292.94,3,0.0,FUR-BO-10003404,AS-10225,4,4,Second Class
CA-2017-112515,9/17/2017,25.584,2,0.2,OFF-BI-10004233,AS-10225,4,4,Second Class
CA-2017-112515,9/17/2017,261.74,2,0.0,OFF-ST-10001272,AS-10225,4,4,Second Class
CA-2017-112515,9/17/2017,14.4,5,0.0,OFF-LA-10001175,AS-10225,4,4,Second Class
CA-2016-150343,8/16/2016,10.86,3,0.0,OFF-EN-10004030,PK-19075,4,4,Standard Class
CA-2015-135538,12/24/2015,883.84,4,0.2,FUR-CH-10004287,HR-14830,4,4,Standard Class
CA-2017-123372,11/28/2017,1979.89,11,0.0,TEC-PH-10002834,DG-13300,2,2,Standard Class
CA-2017-123372,11/28/2017,79.96,2,0.0,OFF-EN-10003055,DG-13300,2,2,Standard Class
CA-2017-159604,4/14/2017,8.76,2,0.0,OFF-BI-10003460,CL-12700,1,1,First Class
CA-2016-164784,5/1/2016,3.984,1,0.2,OFF-LA-10001569,HF-14995,3,3,First Class
CA-2016-164784,5/1/2016,370.62,3,0.4,FUR-TA-10004534,HF-14995,3,3,First Class
CA-2016-164784,5/1/2016,2.742,2,0.7,OFF-BI-10002954,HF-14995,3,3,First Class
CA-2016-111794,10/1/2016,79.512,3,0.2,TEC-AC-10003832,HG-15025,1,1,Same Day
CA-2016-111794,10/1/2016,28.352,1,0.2,OFF-PA-10000474,HG-15025,1,1,Same Day
US-2015-139759,8/25/2015,40.784,1,0.2,FUR-CH-10002774,NL-18310,4,4,Standard Class
US-2015-139759,8/25/2015,105.96,4,0.0,OFF-AP-10002765,NL-18310,4,4,Standard Class
CA-2014-126403,9/9/2014,166.44,3,0.0,OFF-PA-10001144,RR-19525,2,2,Second Class
CA-2014-126403,9/9/2014,785.88,6,0.0,FUR-CH-10003761,RR-19525,2,2,Second Class
CA-2014-126403,9/9/2014,26.2,2,0.0,OFF-PA-10004665,RR-19525,2,2,Second Class
CA-2014-126403,9/9/2014,1325.85,5,0.0,OFF-ST-10000078,RR-19525,2,2,Second Class
CA-2017-136875,12/3/2017,166.44,3,0.0,OFF-PA-10000357,TC-21295,4,4,Same Day
CA-2017-132185,11/27/2017,8.76,5,0.2,OFF-AR-10000422,DB-13615,3,3,Standard Class
CA-2017-132185,11/27/2017,43.584,1,0.2,OFF-AP-10001205,DB-13615,3,3,Standard Class
US-2014-160780,6/21/2014,11.088,7,0.7,OFF-BI-10001116,SV-20785,4,4,Same Day
US-2014-160780,6/21/2014,25.164,2,0.7,OFF-BI-10002931,SV-20785,4,4,Same Day
CA-2017-127026,1/21/2017,14.4,5,0.0,OFF-BI-10000546,MH-18115,1,1,Standard Class
CA-2017-127026,1/21/2017,619.95,5,0.0,TEC-AC-10002049,MH-18115,1,1,Standard Class
CA-2017-127026,1/21/2017,89.52,4,0.0,OFF-BI-10001196,MH-18115,1,1,Standard Class
CA-2017-127026,1/21/2017,350.973,3,0.1,TEC-MA-10002981,MH-18115,1,1,Standard Class
CA-2017-127026,1/21/2017,164.99,1,0.0,TEC-PH-10003601,MH-18115,1,1,Standard Class
CA-2017-137085,6/29/2017,312.552,9,0.2,OFF-BI-10000632,CT-11995,4,4,Standard Class
CA-2016-133123,9/6/2016,95.952,3,0.2,OFF-EN-10003055,KB-16315,3,3,Standard Class
CA-2016-133123,9/6/2016,3.204,2,0.7,OFF-BI-10001031,KB-16315,3,3,Standard Class
US-2016-128195,8/4/2016,3.98,5,0.8,OFF-BI-10002003,RA-19285,1,1,First Class
CA-2015-153220,11/12/2015,15.7,5,0.0,OFF-PA-10003016,YC-21895,4,4,First Class
CA-2014-123064,6/30/2014,5.248,4,0.2,OFF-AR-10004582,RA-19915,1,1,First Class
CA-2017-156412,12/4/2017,5.346,3,0.7,OFF-BI-10004364,CM-12160,2,2,Standard Class
US-2016-144211,8/28/2016,15.48,3,0.2,OFF-PA-10002246,CS-12130,4,4,Standard Class
US-2016-144211,8/28/2016,108.576,3,0.2,TEC-PH-10002890,CS-12130,4,4,Standard Class
CA-2016-138079,1/22/2016,109.9,5,0.0,FUR-FU-10001475,AJ-10795,4,4,Standard Class
CA-2014-143182,10/15/2014,15.384,1,0.2,FUR-FU-10004270,DL-12865,3,3,Standard Class
CA-2016-161662,2/7/2016,30.352,2,0.2,OFF-PA-10003465,BE-11410,2,2,First Class
CA-2014-145317,3/18/2014,821.3,4,0.5,TEC-MA-10003626,SM-20320,3,3,Standard Class
CA-2014-145317,3/18/2014,22638.48,6,0.5,TEC-MA-10002412,SM-20320,3,3,Standard Class
CA-2014-145317,3/18/2014,21.376,4,0.2,OFF-PA-10001804,SM-20320,3,3,Standard Class
CA-2014-145317,3/18/2014,8.016,3,0.2,OFF-AR-10003183,SM-20320,3,3,Standard Class
CA-2014-145317,3/18/2014,30.768,2,0.2,FUR-FU-10004270,SM-20320,3,3,Standard Class
CA-2014-145317,3/18/2014,18.936,3,0.2,OFF-FA-10003112,SM-20320,3,3,Standard Class
CA-2014-145317,3/18/2014,122.352,3,0.2,FUR-FU-10001986,SM-20320,3,3,Standard Class
CA-2014-143413,5/24/2014,116.28,3,0.0,OFF-PA-10002319,RP-19390,2,2,Standard Class
CA-2017-156818,7/11/2017,132.6,6,0.0,TEC-AC-10002323,JD-16015,2,2,Second Class
CA-2017-155873,6/16/2017,16.68,2,0.0,OFF-SU-10001165,AB-10255,4,4,Standard Class
CA-2017-155873,6/16/2017,19.44,3,0.0,OFF-PA-10001246,AB-10255,4,4,Standard Class
CA-2017-155873,6/16/2017,192.16,4,0.0,OFF-PA-10001815,AB-10255,4,4,Standard Class
CA-2015-121797,1/30/2015,227.36,7,0.0,FUR-FU-10001876,CC-12145,4,4,Standard Class
CA-2015-121797,1/30/2015,1919.976,3,0.2,TEC-MA-10000488,CC-12145,4,4,Standard Class
US-2015-120572,12/11/2015,12.828,2,0.7,OFF-BI-10001098,GH-14425,3,3,Standard Class
CA-2017-132430,10/9/2017,45.888,4,0.2,FUR-FU-10003577,CP-12085,2,2,First Class
CA-2017-146031,7/29/2017,60.12,9,0.0,OFF-AR-10002656,GM-14440,2,2,Second Class
CA-2014-110100,4/25/2014,302.376,3,0.2,TEC-PH-10004531,LC-16885,3,3,Standard Class
CA-2015-103723,12/1/2015,13.9,5,0.0,OFF-AR-10003251,BT-11305,4,4,Standard Class
CA-2014-127187,12/4/2014,129.98,2,0.0,TEC-PH-10000673,CP-12085,2,2,Standard Class
CA-2017-128475,8/26/2017,71.98,2,0.0,TEC-AC-10000158,SC-20680,3,3,Standard Class
CA-2014-100006,9/7/2014,377.97,3,0.0,TEC-PH-10002075,DK-13375,2,2,Standard Class
CA-2017-144827,12/21/2017,124.36,2,0.0,OFF-ST-10004340,SE-20110,4,4,Standard Class
CA-2014-110030,12/6/2014,23.976,3,0.6,FUR-FU-10002759,LF-17185,1,1,Second Class
CA-2014-121286,11/4/2014,8.376,3,0.2,OFF-FA-10000585,ON-18715,3,3,Second Class
CA-2014-121286,11/4/2014,58.24,5,0.2,OFF-AP-10004859,ON-18715,3,3,Second Class
CA-2016-164735,4/14/2016,81.2,5,0.0,OFF-ST-10001558,TB-21400,3,3,Second Class
CA-2014-153479,10/4/2014,14.45,5,0.0,OFF-LA-10004689,DF-13135,4,4,Standard Class
CA-2014-153479,10/4/2014,95.648,2,0.2,OFF-BI-10002867,DF-13135,4,4,Standard Class
CA-2017-149888,11/7/2017,359.97,5,0.4,TEC-PH-10003811,EP-13915,2,2,Standard Class
